1e-15,4.460756959771583,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15
1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,4.6248633089648443,1e-15
0.77325910150898336,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,2.8642252078189814,1e-15
1e-15,4.4496449667811921,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15
1e-15,1e-15,1e-15,1e-15,1e-15,4.9723253637738676,1e-15,1e-15,1e-15
1e-15,0.5044421213729271,2.1707806329543873,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15
1e-15,2.4756148559346558,0.55904685908997043,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15
1e-15,3.0755068358303919,1e-15,1e-15,0.66445248769480136,1e-15,1e-15,1e-15,1e-15
1e-15,1e-15,1e-15,1e-15,1e-15,4.9428658019941194,1e-15,1e-15,1e-15
1e-15,1e-15,1e-15,1e-15,1e-15,0.63380281690140949,1e-15,3.1274077782104115,1e-15
1e-15,4.1203531288376709,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15
1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,4.614018195043549
1e-15,1.1502770298429663,1e-15,2.5395821018114564,1e-15,1e-15,1e-15,1e-15,1e-15
1e-15,3.8248785230676585,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15
1e-15,1e-15,1e-15,1e-15,1e-15,3.6281464978785003,1e-15,1e-15,1e-15
1e-15,1e-15,1e-15,1e-15,1e-15,4.0021200132609334,1e-15,1e-15,1e-15
1.9071743386099715,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1.0355889101869502
1e-15,3.7044643080796269,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15
1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,4.5661145637313822
1e-15,1.9367085536967013,0.78500767631716173,0.42945162282541027,1e-15,1e-15,1e-15,1e-15,1e-15
1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,4.0756446532866644,1e-15
1e-15,0.38732394366197281,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,2.2983526673006125
1e-15,0.47887323943662069,1e-15,1e-15,1e-15,1e-15,1e-15,3.4326726262827427,1e-15
1e-15,3.4874516531333346,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15
1e-15,1e-15,1e-15,1e-15,4.9436845028490533,1e-15,1e-15,1e-15,1e-15
1e-15,0.39557753932757245,3.0580992206879087,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15
1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,4.8572396544443217,1e-15
1e-15,1.0989029380722191,1e-15,1.7538649909005493,1e-15,1e-15,1e-15,1e-15,1e-15
1e-15,0.48762197477024866,2.6754429847029826,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15
1.8879538928557691,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1.0288331472659547,1e-15
1e-15,1.5064531237814729,1.2103186752442687,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15
1e-15,2.1360666254307734,0.82091375685654466,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15
1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,4.3382062762054741,1e-15
1e-15,2.7337164540039351,0.53521126760563476,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15
1e-15,1e-15,1e-15,1e-15,4.9416223729781121,1e-15,1e-15,1e-15,1e-15
1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,4.6459815252291508,1e-15
1e-15,3.1800527558665976,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15
1e-15,3.2721758527139091,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15
1e-15,0.67463282822644699,1e-15,1e-15,2.6548717204524825,1e-15,1e-15,1e-15,1e-15
1e-15,1e-15,1e-15,1e-15,1e-15,1.2895654246452535,1e-15,1e-15,2.2344823777809362
1e-15,4.5378423936450387,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15
1e-15,4.5476169350583229,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15
1e-15,2.4817109525435388,0.45092453302765167,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15
1e-15,2.1880891599003331,0.74366404610631343,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15
1e-15,3.8658338166955599,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15
1e-15,4.5630663853241193,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15
1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,4.64719914990481,1e-15
1e-15,4.1621537457448321,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15
1e-15,1.7143667581713791,0.4244844960412727,0.55476944674144835,1e-15,1e-15,1e-15,1e-15,1e-15
1e-15,1e-15,1e-15,1e-15,1e-15,4.965478678203767,1e-15,1e-15,1e-15
1e-15,1.3806286503551344,1e-15,2.7411361618687478,1e-15,1e-15,1e-15,1e-15,1e-15
1e-15,1e-15,1e-15,1e-15,1e-15,4.9786338664895382,1e-15,1e-15,1e-15
1e-15,2.4873018480524567,0.87341358124133495,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15
1e-15,0.88169084892378335,1e-15,1e-15,1e-15,1e-15,1e-15,2.2945008377943261,1e-15
1e-15,0.55896801031280163,2.9187678449897252,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15
1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,4.431187652208993,1e-15
1e-15,0.37783786947311504,2.8834384330770741,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15
1e-15,3.2356629283813758,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15
1e-15,1e-15,1e-15,1e-15,1e-15,4.9893621093284386,1e-15,1e-15,1e-15
1e-15,4.1841817883849606,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15
1e-15,0.56252357939026965,2.6663279069544621,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15
1e-15,3.3709626077362431,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15
1e-15,2.3478263765040155,0.85148553410135774,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15
1e-15,3.2078048922970974,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15
1e-15,0.41549295774647987,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,2.9922938124356602
1e-15,0.48761305552601891,2.6051394846365961,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15
1e-15,1.8485900548903089,1.1616050014996446,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15
1e-15,4.3630341428190436,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15
1e-15,1e-15,1e-15,1e-15,1e-15,4.9907555399396513,1e-15,1e-15,1e-15
1e-15,1e-15,1e-15,1e-15,1e-15,4.9583166854434779,1e-15,1e-15,1e-15
1e-15,1e-15,1e-15,1e-15,1e-15,1.3594797488945938,1e-15,1.6051250204179315,1e-15
1e-15,1e-15,1e-15,1e-15,3.6331849204474826,1e-15,1e-15,0.27464788732394468,1e-15
1e-15,2.5232665779586689,1e-15,0.68933551777196655,1e-15,1e-15,1e-15,1e-15,1e-15
1e-15,2.7556882312122233,0.68029196187680108,1e-15,1e-15,1e-15,1e-15,1e-15,1e-15
