id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9
47484,0.077995545670072289,0.078656948210697616,0.014406700854790538,0.0034851301916089691,0.0022865641289217462,0.021704117984123486,0.36266278308895034,0.093066195329190068,0.3457360145416451
30908,0.00026157473858378911,0.00076913298098961892,0.00023282462992253242,0.0045054893013766941,0.9911295344503861,0.00071496075888648908,0.0010014830863796086,0.00059560787899883569,0.00078939217447614521
49031,0.02860063702617589,0.020875904391996308,0.017636442765219494,0.0074165065797220054,0.00075442067834536198,0.24633168807932662,0.071302667286316304,0.52954528298542036,0.077536450207478139
35190,0.012354283610560835,0.0064391134577084707,0.0057642484217535058,0.0042003373114171587,0.00060756641266447847,0.88799871162064692,0.018517947019912929,0.02599697627026026,0.038120815875075278
51849,0.028061782243384157,0.018554643546321272,0.015788723598372172,0.0067707048339016749,0.00081696727550955662,0.17643414731935134,0.060856636494014425,0.62688534249697048,0.065831052192174722
38821,0.01522630159581208,0.0002003300384892473,0.00020391688305974797,0.00096528769454973273,5.5005812884456591e-05,0.96960507633916948,0.002113239968017256,0.0039997632944583526,0.0076310783735596271
11287,5.9401407039337717e-05,0.74662952248072245,0.24145069442966585,0.0098914326384640129,8.4914502822129549e-06,0.00019808442694769268,0.0002838607731686524,3.7994848625045529e-05,0.0014405175450848673
33962,0.0050597778831360093,0.019753389953064967,0.010316055697932244,0.0024117658052090207,0.00014910788539240685,0.91027439719933245,0.045769219427100286,0.0043993935836277856,0.001866892565204634
61123,0.029067141815213964,0.021173670268236102,0.017849840077938571,0.0075392260995304624,0.00075456967439927695,0.25888151293271067,0.072284978934211,0.50260836557996424,0.089840694617795924
19849,0.0004397309113901342,0.32190541990045657,0.28427152291676222,0.39063716142906291,0.00052627191066838264,0.00022120865210392072,0.0017314216536224126,0.00018186800396833444,8.5394621964938959e-05
59924,0.036264645406520302,0.020838464654940953,0.01712376970271624,0.0076658682091540302,0.00080576303455569243,0.2450946035499057,0.065827576715219896,0.43152086608255735,0.17485844264443004
19390,0.0009750357291091735,0.13107024963496713,0.84898929474872931,0.0086163486029538043,0.00075909072992073651,0.0010389682938185347,0.0042611132260967138,0.0034000398955153794,0.00088985913888916341
54569,0.014500720197026874,0.0071355069862593405,0.0064227116231672854,0.003157032744328196,0.00062690607962442608,0.020412319267628928,0.017412650982244808,0.91335214719704427,0.016980004922675731
12999,0.00026024433880494674,0.85354682303876528,0.11757771247042209,0.015857493486531472,0.00015819278008697891,0.0002742133174772225,0.0088758152480561021,6.1720357103353017e-05,0.0033877849627525266
