id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9
47484,0.044900239463,0.464681568666,0.103859578506,0.00791080045435,0.00169152857346,0.0305659029253,0.0929042944098,0.187582228135,0.0659038588671
30908,0.000655909741392,0.00245013547565,0.000190647198502,0.00183004938422,0.992798806218,0.000387888536277,0.000133966096881,0.00126145541667,0.000291141932091
49031,0.24690362289,0.000442030126568,0.000154673464924,0.0,3.51930797703e-05,0.000214453264808,0.00215327942176,0.750096747752,0.0
35190,0.000904498323737,0.0,0.0,0.0,0.00167962340981,0.561509493784,0.00122893911253,0.398149739231,0.0365277061391
51849,0.0153007547173,0.00587116163841,0.000410598747837,0.000273224246112,0.000623825876657,0.0032824574516,0.0021905634541,0.459098143275,0.512949270593
38821,0.000665800593014,0.000584412823893,0.0,0.00349560421434,4.49453825496e-05,0.991654807308,0.000367536622826,0.00289179861284,0.000295094442568
11287,0.010519197859,0.593852333658,0.21258634681,0.0758967551311,0.000472492111331,0.0150415041651,0.0324635898829,0.0151183680705,0.0440494123119
33962,0.00495812774203,0.0669606459572,0.225039002991,0.00877939645732,7.46200219495e-05,0.562636170239,0.0623943270038,0.0645076033807,0.0046501062072
61123,0.017825952811,0.000958957480474,0.000127044943676,0.00268500457578,0.00338929864854,0.00298269565701,0.00089652350339,0.393696458453,0.577438063928
19849,0.000811243714845,0.555646042783,0.318533556842,0.119471469872,3.97936684554e-05,0.00122744703335,0.00198430284242,0.00228614324401,0.0
59924,0.0122202135234,0.0343298564217,0.0121412374065,0.00473151788654,4.38507310384e-05,0.0753979262027,0.000348908983421,0.0012454204263,0.859541068418
19390,0.0,0.529009789056,0.380422569606,0.0509599984313,3.6943500792e-05,0.000334032924459,0.03785845437,0.000595990007331,0.000782222104316
54569,0.00276096351544,0.000583951809994,0.000194459580049,0.0,4.44606187379e-05,0.00795754190547,0.00203625166267,0.984885415903,0.00153695500498
12999,0.00396376217945,0.586930437637,0.220899186164,0.063520735243,0.000758299049587,0.0175678408254,0.0659513352028,0.00814730742536,0.032261096273
